data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7330053,404,KEN7586,7586,27-Nov-20,2020,1,Battles,Armed clash,Kalenjin Ethnic Militia (Kenya),,4,Police Forces of Kenya (2013-),,1,14,Eastern Africa,Kenya,Uasin Gishu,Moiben,Kimumu,Eldoret,0.5167,35.2833,2,Kenya Standard,National,"On 27 November 2020, a group of Kalenjin militia attacked a police officers who had gone to arrest a suspect in Pambasuko village, Turbo constituency near Eldoret town (Ainabkoi, Uasin Gishu). Two people were killed and six others injured, including police officer.",2,1618494418,KEN
7313441,404,KEN7583,7583,23-Nov-20,2020,1,Battles,Armed clash,Police Forces of Ethiopia (2018-),,8,OLF: Oromo Liberation Front,,2,28,Eastern Africa,Kenya,Marsabit,Moyale,Butiye,Moyale,3.5094,39.0528,2,Daily Nation (Kenya),National,"On 23 November 2020, Ethiopian Federal Police reportedly clashed with OLF members in Somare location in Moyale Sub-county (Moyale, Marsabit). Scores of people were reportedly injured.",0,1618494632,KEN
7395780,404,KEN7601,7601,20-Nov-20,2020,2,Battles,Armed clash,Garre Ethnic Militia (Kenya),Pastoralists (Kenya),4,Murle Ethnic Militia (Kenya),Pastoralists (Kenya),4,44,Eastern Africa,Kenya,Mandera,Lafey,Lafey,Lafey,3.1508,41.1862,2,Star (Kenya),National,"Around 20 November 2020, clan militias from Garre and Murle clans clashed in Yado village near Lafey town (Lafey, Mandera). At least seven people were killed. The clash was related to a pasture land and water dispute.",7,1607976278,KEN
7302249,404,KEN7575,7575,14-Nov-20,2020,1,Battles,Armed clash,Al Shabaab,,2,Police Forces of Kenya (2013-),,1,12,Eastern Africa,Kenya,Mandera,Mandera East,Township,Mandera,3.9357,41.8542,2,Shabelle Media Network,Regional,"On 14 November 2020, Al Shabaab militants attacked a Kenyan police post in the vicinity of Mandera town (Mandera East, Mandera). One person was killed.",1,1605559070,KEN
9105930,404,KEN7574,7574,13-Nov-20,2020,1,Battles,Armed clash,Turkana Ethnic Militia (Kenya),,4,Police Forces of Kenya (2013-) General Service Unit,,1,14,Eastern Africa,Kenya,Meru,Igembe South,Maua,Maua,0.2321,37.9405,2,Daily Nation (Kenya),National,"On 13 November 2020, Turkana ethnic militia ambushed General Service Unit police forces when they were patrolling the expansive northern grazing zone near Mariara village in Maua town (Igembe South, Meru). Ten police officers were injured.",0,1650311549,KEN
7297124,404,KEN7568,7568,5-Nov-20,2020,1,Battles,Armed clash,Al Shabaab,,2,Police Forces of Kenya (2013-),,1,12,Eastern Africa,Kenya,Mandera,Mandera East,Township,Mandera,3.9357,41.8542,2,Radio Dalsan,Regional,"On 5 November 2020, Al Shabaab militants attacked a Kenyan police reserve unit base in the vicinity of Mandera town (Mandera East, Mandera). The militants also destroyed a safaricom mast in the base. No fatalities and/or injuries reported.",0,1604956852,KEN
9105945,404,KEN7562,7562,26-Oct-20,2020,1,Battles,Armed clash,Samburu Ethnic Militia (Kenya),Pastoralists (Kenya),4,Samburu Ethnic Militia (Kenya),Pastoralists (Kenya),4,44,Eastern Africa,Kenya,Samburu,Samburu North,El Barta,Baragoi,1.7833,36.7833,2,Daily Nation (Kenya),National,"On 26 October 2020, two groups of Samburu warriors clashed in Simale village near Baragoi town (Samburu North, Samburu). One person was killed and several others injured.",1,1650311549,KEN
7330052,404,KEN7585,7585,23-Oct-20,2020,1,Battles,Armed clash,Murle Ethnic Militia (Kenya),,4,Garre Ethnic Militia (Kenya),,4,44,Eastern Africa,Kenya,Mandera,Lafey,Lafey,Lafey,3.1508,41.1862,2,Kenya Broadcasting Corporation,National,"On 23 October 2020, armed men from Murle militia clashed with Garre militia in the vicinity of Lafey town (Lafey, Mandera). Three people were killed. The motive of the clash was revenge between the clans over a land dispute.",3,1607375002,KEN
7258585,404,KEN7559,7559,20-Oct-20,2020,1,Battles,Armed clash,Al Shabaab,,2,Military Forces of Kenya (2013-),,1,12,Eastern Africa,Kenya,Mandera,Lafey,Lafey,Lafey,3.1508,41.1862,2,Caasimada,Regional,"On 20 October 2020, Al Shabaab militants attacked a Kenyan defense forces convoy between Mandera town and Lafey town (Lafey, Mandera). Three KDF soldiers were injured in the clash.",0,1603753025,KEN
7244642,404,KEN7550,7550,7-Oct-20,2020,1,Battles,Armed clash,Al Shabaab,,2,Police Forces of Kenya (2013-),,1,12,Eastern Africa,Kenya,Wajir,Wajir East,Khorof,Khorof Harar,2.202,40.754,1,Radio Kulmiye,Regional,"On 7 October 2020, Al Shabaab militants launched an attack against a Police forces base in Khorof Harar village (Wajir East, Wajir). No fatalities and/or injuries reported.",0,1618497251,KEN
7244707,404,KEN7547,7547,2-Oct-20,2020,1,Battles,Armed clash,Unidentified Armed Group (Kenya),,3,Police Forces of Kenya (2013-) Rapid Deployment Unit,,1,13,Eastern Africa,Kenya,Turkana,Turkana East,Kapedo,Lomelo,1.5,35.9167,1,The Star (Kenya),National,"On 2 October 2020, two police officers guarding workers installing a Safaricom mast were injured during clash with bandits at Lomelo village (Turkana East, Turkana).",0,1618497540,KEN
7239457,404,KEN7542,7542,30-Sep-20,2020,1,Battles,Armed clash,Unidentified Ethnic Militia (Kenya),Farmers (Kenya),4,Unidentified Ethnic Militia (Kenya),Pastoralists (Kenya),4,44,Eastern Africa,Kenya,Nakuru,Gilgil,Gilgil,Kikopey,-0.4748,36.2912,1,The Star (Kenya),National,"On 30 September 2020, one person was killed in Kikopey village (Gilgil, Nakuru) following ethnic-based clashes between farmers and herders after the herders drove their animals into farms.",1,1601932936,KEN
7233844,404,KEN7537,7537,21-Sep-20,2020,1,Battles,Armed clash,Al Shabaab,,2,Military Forces of Kenya (2013-),,1,12,Eastern Africa,Kenya,Mandera,Lafey,Fino,Sheikh Barrow,3.5042,41.1934,2,The Star (Kenya),National,"On 21 September 2020, Al Shabaab militants ambushed Kenya defense force (KDF) troops convoy along Alungu-Elwak Road in between Fino and Sheikh Barrow village (Lafey, Mandera). Five militants and one KDF were killed.",6,1618498028,KEN
7202329,404,KEN7530,7530,11-Sep-20,2020,1,Battles,Armed clash,Unidentified Armed Group (Ethiopia),,3,Police Forces of Kenya (2013-),,1,13,Eastern Africa,Kenya,Turkana,Turkana North,Lakezone,Lowerangak,4.2667,35.8833,2,Daily Nation (Kenya),National,"On 11 September 2020, police clashed with armed raiders from Ethiopia who had earlier ambushed a group of herders in at River Nakuwa near Lowerangak location (Turkana North, Turkana). One of the raiders was killed by police and one police officer was injured.",1,1618498358,KEN
8386123,404,KEN7744,7744,6-Sep-20,2020,1,Battles,Armed clash,Ajuran Ethnic Militia (Kenya),,4,Oromo Ethnic Militia (Kenya),,4,44,Eastern Africa,Kenya,Wajir,Wajir North,Batalu,Bute,2.8333,39.85,2,GardaWorld,Other,"On 6 September 2020, Ajuran ethnic militia clashed with Oromo ethnic militia near Bute town (Batalu, Wajir North, Wajir). Six people were killed including a boda boda rider.",6,1626727059,KEN
9106000,404,KEN7517,7517,1-Sep-20,2020,1,Battles,Armed clash,Police Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Kwale,Matuga,Mkongani,Tiribe,-4.3195,39.2549,2,Kenya Standard,National,"On 1 September 2020, police (Anti-terrorism unit) shot dead a suspected Al Shabaab militant at a house in Gazore village in Tiribe town (Matuga, Kwale).",1,1650311549,KEN
9105676,404,KEN7509,7509,19-Aug-20,2020,2,Battles,Armed clash,Unidentified Ethnic Militia (Kenya),,4,Unidentified Ethnic Militia (Kenya),,4,44,Eastern Africa,Kenya,Nakuru,Njoro,Nessuit,Nessuit,-0.3895,35.897,2,Kenya Standard; KTN News (Kenya),National,"Around 19 August 2020 (as reported), ethnic militias clashed with each other in the Nessuit area (Njoro, Nakuru) and houses were set alight. Conflicting fatalities were reported by different sources, ranging from one to two fatalities.",1,1650311548,KEN
7188996,404,KEN7482,7482,4-Aug-20,2020,2,Battles,Armed clash,Trans Mara Communal Militia (Kenya),,4,Trans Mara Communal Militia (Kenya),,4,44,Eastern Africa,Kenya,Narok,Transmara West,Kimintet,Trans Mara,-1.169,34.889,1,Media Max Network,National,"Around 4 August 2020 (as reported), twelve people were arrested after two houses and a sugarcane plantation were set alight in renewed clashes in Transamara West (Trans Mara, Narok South, Narok) over cattle rustling. Police intervened before any casualties. Police officers seized three bows and 12 arrows from individuals who were engaged in a fight in the area.",0,1618499511,KEN
9105952,404,KEN7473,7473,29-Jul-20,2020,2,Battles,Armed clash,Unidentified Ethnic Militia (Kenya),Pastoralists (Kenya),4,Unidentified Ethnic Militia (Kenya),Pastoralists (Kenya),4,44,Eastern Africa,Kenya,Narok,Narok North,Olokurto,Olpusimoru,-0.6581,35.7328,2,Daily Nation (Kenya),National,"Around 29 July 2020 (between 29 - 30 July), ethnic militias clashed with each other in five villages - Naisiida, Teegat, Olengape, Esoit and Kilapa near Olposimoru (Narok North, Narok) in response to the injury of teenager herding livestock in the Olmariko area near Olpusimoru by suspected cattle raiders. More than 30 houses were set alight, one person was killed and eight injured.",1,1650311549,KEN
9105675,404,KEN7472,7472,28-Jul-20,2020,1,Battles,Armed clash,Unidentified Ethnic Militia (Kenya),Pastoralists (Kenya),4,Unidentified Ethnic Militia (Kenya),Pastoralists (Kenya),4,44,Eastern Africa,Kenya,Narok,Narok North,Olokurto,Olpusimoru,-0.6581,35.7328,1,The Star (Kenya); Daily Nation (Kenya),National,"On 28 July 2020, tens of militias clashed in Olposimoru (Narok North, Narok) in response to the injury of teenager herding livestock in the Olmariko area near Olpusimoru by suspected cattle raiders. Two people were killed on the second day of fighting (reports differ on fatalities) and three others injured with arrows.",2,1650311548,KEN
9238690,404,KEN7470,7470,27-Jul-20,2020,1,Battles,Armed clash,Unidentified Ethnic Militia (Kenya),Pastoralists (Kenya),4,Unidentified Ethnic Militia (Kenya),Pastoralists (Kenya),4,44,Eastern Africa,Kenya,Narok,Narok North,Olokurto,Olpusimoru,-0.6581,35.7328,1,The Star (Kenya),National,"On 27 July 2020, youth militias (ethnic identities not known) clashed across two days in Olposimoru (Narok North, Narok) in response to the injury of teenager herding livestock in the Olmariko area near Olpusimoru by suspected cattle raiders. Three others injured with arrows.",0,1652725048,KEN
8464415,404,KEN7464,7464,22-Jul-20,2020,1,Battles,Armed clash,Al Shabaab,,2,Police Forces of Kenya (2013-),,1,12,Eastern Africa,Kenya,Garissa,Fafi,Fafi,Yumbis,-0.1364,40.2944,1,The Star (Kenya); Kenya Standard; Citizen (Kenya),National,"On 22 July 2020, about 20 suspected Al Shabaab members used explosions at the Yumbis Rural Border Patrol Unit police camp (Dadaab, Garissa). The explosions were preceded by heavy gunfire between police and the suspected Al Shabaab members. One police officer succumbed from his injuries and three fatalities reported.",1,1630985294,KEN
7157216,404,KEN7447,7447,9-Jul-20,2020,1,Battles,Armed clash,Al Shabaab,,2,Police Forces of Kenya (2013-),,1,12,Eastern Africa,Kenya,Garissa,Garissa,Waberi,Garissa,-0.4536,39.6461,2,Nairobi News; Daily Nation (Kenya),National,"On 9 July 2020, over 20 suspected Al Shabaab militants clashed with police forces during an attack on a communications mast in Korakora County near Garissa (Dujis, Garissa). Police repulsed the attackers. No fatalities and/or casualties reported.",0,1618500290,KEN
7153067,404,KEN7437,7437,4-Jul-20,2020,1,Battles,Armed clash,Maasai Ethnic Militia (Kenya),Pastoralists (Kenya),4,Oloirien Ethnic Militia (Kenya),Pastoralists (Kenya),4,44,Eastern Africa,Kenya,Kajiado,Kajiado Central,Ildamat,Kajiado,-1.85,36.7833,2,The Star (Kenya); Daily Nation (Kenya),National,"On 4 July 2020, Oloirien and Maasai community members clashed over land in in the Mikululo area (Kajiado Central, Kajiado). One person was killed and four injured.",1,1594063538,KEN
9106072,404,KEN7436,7436,4-Jul-20,2020,1,Battles,Armed clash,Al Shabaab,,2,Police Forces of Kenya (2013-),,1,12,Eastern Africa,Kenya,Garissa,Fafi,Fafi,Fafi,-0.4209,40.2201,1,Somali Memo,Regional,"On 4 July 2020, Al Shabaab members attacked a police station in Fafi village (Fafi, Garissa). No fatalities reported.",0,1650311549,KEN
7129714,404,KEN7423,7423,14-Jun-20,2020,1,Battles,Armed clash,Borana Communal Militia (Kenya),,4,Gabra Ethnic Militia (Kenya),,4,44,Eastern Africa,Kenya,Marsabit,Saku,Marsabit Central,Saku,2.3333,37.9833,2,Capital FM; The Star (Kenya); Daily Nation (Kenya),National,"On 14 June 2020, clashes between Borana and Gabra communities left four boys dead at a watering point in Saku subcounty (Saku, Marsabit).",4,1592852503,KEN
9106019,404,KEN7420,7420,14-Jun-20,2020,1,Battles,Armed clash,Al Shabaab,,2,Police Forces of Kenya (2013-),,1,12,Eastern Africa,Kenya,Mandera,Lafey,Lafey,Lafey,3.1508,41.1862,2,Media Max Network,National,"On 14 June 2020, National Police Reservists repulsed an Al Shabaab attack on a telecommunications mast at Warankara in Lafey (Lafey, Mandera). One police officer and one militant were killed. Several injuries reported. Conflicting reports suggest that three policemen were killed.",2,1650311549,KEN
9105941,404,KEN7417,7417,10-Jun-20,2020,1,Battles,Armed clash,Unidentified Communal Militia (Kenya),Pastoralists (Kenya),4,Unidentified Communal Militia (Kenya),Pastoralists (Kenya),4,44,Eastern Africa,Kenya,Marsabit,Moyale,Sololo,Sololo,3.55,38.65,2,Daily Nation (Kenya),National,"On 10 June 2020, armed herders clashed over a watering point in Gof-Choba near Sololo (Moyale, Marsabit). Three fatalities reported.",3,1650311549,KEN
9105928,404,KEN7410,7410,8-Jun-20,2020,1,Battles,Armed clash,Unidentified Armed Group (Kenya),,3,Police Forces of Kenya (2013-),,1,13,Eastern Africa,Kenya,Lamu,Lamu East,Faza,Tchundwa,-2.08,41.075,1,Daily Nation (Kenya),National,"On 8 June 2020, a police officer was attacked and killed by three men, armed with pangas, knives and clubs, in Tchundwa village in Lamu East (Basuba, Lamu East, Lamu).",1,1650311549,KEN
7811273,404,KEN7414,7414,6-Jun-20,2020,1,Battles,Armed clash,Borana Communal Militia (Kenya),,4,Degodia Ethnic Militia (Kenya),,4,44,Eastern Africa,Kenya,Marsabit,Moyale,Butiye,Moyale,3.5094,39.0528,2,The Star (Kenya); Daily Nation (Kenya),National,"On 6 June 2020, four people were reportedly killed in clashes between Borana and Degodia communities at Barderero, Moyale (Moyale, Marsabit). Conflicting reports suggested that there were 7 fatalities.",4,1618501438,KEN
9105671,404,KEN7378,7378,30-May-20,2020,1,Battles,Armed clash,Al Shabaab,,2,Police Forces of Kenya (2013-),,1,12,Eastern Africa,Kenya,Kwale,Msambweni,Gombato Bongwe,Diani,-4.279,39.594,1,AP; Daily Nation (Kenya); Kenya Standard; Citizen (Kenya),National-International,"On 30 May 2020, police officers shot and killed a suspected Al Shabaab militant and two children he used as a shield in Diani (Msambweni, Kwale) after he threw a grenade at the police. The suspect's wife and three other children were also injured.",3,1650311548,KEN
9106075,404,KEN7377,7377,29-May-20,2020,2,Battles,Armed clash,Al Shabaab,,2,Military Forces of Kenya (2002-2013),Police Forces of Kenya (2013-),1,12,Eastern Africa,Kenya,Garissa,Garissa,Waberi,Garissa,-0.4536,39.6461,1,Somali Online News,New media,"Around 29 May 2020, two Kenya military officers and a police officers were injured during a clash with suspected Al Shabaab members in Garissa town (Dujis, Garissa).",0,1650311549,KEN
7107395,404,KEN7376,7376,25-May-20,2020,2,Battles,Armed clash,Kipsigis Ethnic Militia (Kenya),Pastoralists (Kenya),4,Maasai Ethnic Militia (Kenya),Pastoralists (Kenya),4,44,Eastern Africa,Kenya,Narok,Narok North,Olokurto,Olpusimoru,-0.6581,35.7328,2,Daily Nation (Kenya); Star (Kenya),National,"Around 25 May 2020 (between 23 May - 27 May), Kipsigis and Maasai communities clashed in Ololbangi in Narok South Subcounty (Narok) and Olpusimoru in Narok North subcounty (Narok), respectively. Eight fatalities reported. Two confirmed in Oloruasi area, one confirmed on the Narok-Nakuru border. Several houses were torched. The clash was reportedly over livestock theft. Fatalities split between two events.",4,1591052475,KEN
9238328,404,KEN7375,7375,25-May-20,2020,2,Battles,Armed clash,Kipsigis Ethnic Militia (Kenya),Pastoralists (Kenya),4,Maasai Ethnic Militia (Kenya),Pastoralists (Kenya),4,44,Eastern Africa,Kenya,Narok,Narok South,Ololulung'a,Olololunga,-1.003,35.664,2,Star (Kenya); Daily Nation (Kenya),National,"Around 25 May 2020 (between 23 May - 27 May), Kipsigis and Maasai communities clashed in Ololbangi in Narok South Subcounty (location coded to Olololunga, Narok South, Narok) and Olpusimoru in Narok North subcounty (Narok), respectively. Eight fatalities. Two confirmed in Oloruasi area, one confirmed on the Narok-Nakuru border. Several houses were torched. The clash was over livestock theft. Fatalities split between two events.",4,1652725047,KEN
7685551,404,KEN7374,7374,22-May-20,2020,1,Battles,Armed clash,Ikoli Ethnic Militia (Kenya),,4,Nandi Ethnic Militia (Kenya),,4,44,Eastern Africa,Kenya,Kakamega,Lurambi,Sheywe,Kakamega,0.2833,34.7384,2,Daily Nation (Kenya); Kenya Standard,National,"On 22 May 2020, Ikoli and Nandi community militias, armed with arrows, clashed in Kakamega County (Kakamega, Lurambi, Kakamega). Villagers in Ikoli accused some Nandi villagers of trespassing into their grazing fields. Five injuries and one fatality reported.",1,1613499266,KEN
9508492,404,KEN7381,7381,18-May-20,2020,1,Battles,Armed clash,Al Shabaab,,2,Police Forces of Kenya (2013-),,1,12,Eastern Africa,Kenya,Taita Taveta,Mwatate,Bura,Mwashuma,-3.5,38.3,2,Daily Nation (Kenya); BBC News,National-International,"On 18 May 2020, Al Shabaab members shot at police officers along the Bura-East-Garissa Lappset road (Mwatate, Taita Taveta) after the police vehicle missed a planted IED. No fatalities reported.",0,1664835889,KEN
9105670,404,KEN7371,7371,15-May-20,2020,1,Battles,Armed clash,Al Shabaab,,2,Police Forces of Kenya (2013-),,1,12,Eastern Africa,Kenya,Wajir,Wajir East,Khorof,Qarsa,2.078,40.7483,2,Caasimada; The Star (Kenya); BBC News,National-Regional,"On 15 May 2020, an unknown number of suspected Al Shabaab militants attacked the Khorof Harar police post in Wajir East, near Qarsa (Wajir East, Wajir). The armed attackers raided the police post with motors and grenades and launched heavy gunfire. 7 police officers killed.",7,1650311548,KEN
9106076,404,KEN7451,7451,13-May-20,2020,1,Battles,Armed clash,Unidentified Communal Militia (Kenya),,4,Police Forces of Kenya (2013-),Tugen Ethnic Group (Kenya),1,14,Eastern Africa,Kenya,Baringo,Baringo North,Saimo,Ngaratuko,0.7299,35.9763,1,Star (Kenya),National,"On 13 May 2020, armed bandits clashed with police forces during an attack on Ngaratuko village (Baringo North, Baringo) and injured a Tugen National Police Reservist.",0,1650311549,KEN
7080984,404,KEN7356,7356,5-May-20,2020,3,Battles,Armed clash,Kirisia Communal Militia (Kenya),,4,Police Forces of Kenya (2013-),Police Forces of Kenya (2013-),1,14,Eastern Africa,Kenya,Samburu,Samburu Central,Maralal,Maralal,1.0968,36.698,2,Daily Nation (Kenya),National,"Around 5 May 2020 (as reported), a KFS officer was attacked by a group of youth, armed with swords, over the eviction of squatters from Kirisia Forest near Maralal (Samburu West, Samburu). No fatalities reported.",0,1618502298,KEN
7070774,404,KEN7341,7341,24-Apr-20,2020,1,Battles,Armed clash,Police Forces of Kenya (2013-),,1,Unidentified Armed Group (Kenya),,3,13,Eastern Africa,Kenya,Mombasa,Likoni,Timbwani,Likoni,-4.0839,39.6616,1,Daily Nation (Kenya),National,"On 24 April 2020, police killed a suspect accused of being part or a terror group in Likoni (Likoni, Mombasa) and seized several weapons.",1,1588021333,KEN
9105668,404,KEN7342,7342,24-Apr-20,2020,2,Battles,Armed clash,Al Shabaab,,2,Military Forces of Kenya (2013-),,1,12,Eastern Africa,Kenya,Mandera,Lafey,Fino,Sheikh Barrow,3.5042,41.1934,1,Somali Memo; BBC News,Regional-International,"Around 24 April 2020, a Kenyan military base was attacked in Sheikh Barrow (Lafey, Mandera). Al Shabaab claimed responsibility. No casualties reported.",0,1650311548,KEN
9285324,404,KEN7339,7339,22-Apr-20,2020,1,Battles,Armed clash,Military Forces of Somalia (2017-2022) Jubaland Security Force,,8,Military Forces of Somalia (2017-2022),,8,88,Eastern Africa,Kenya,Mandera,Mandera East,Township,Mandera,3.9357,41.8542,1,Daily Nation (Kenya),National,"On 22 April 2020, a shootout was reported between Jubaland troops and the Somali National Army (SNA) in Mandera Town (Mandera East, Mandera). No casualties reported.",0,1653348296,KEN
9105957,404,KEN7362,7362,15-Apr-20,2020,3,Battles,Armed clash,Al Shabaab,,2,Police Forces of Kenya (2013-),,1,12,Eastern Africa,Kenya,Wajir,Wajir East,Township,Wajir,1.75,40.06,2,Daily Nation (Kenya),National,"Around 15 April 2020 (month of), a fire fight was reported in Qaqabey near Wajir (Wajir East, Wajir) between police and suspected al Shabaab members. At least 10 fatalities reported.",10,1650311549,KEN
9105956,404,KEN7332,7332,13-Apr-20,2020,1,Battles,Armed clash,Al Shabaab,,2,Police Forces of Kenya (2013-),,1,12,Eastern Africa,Kenya,Wajir,Wajir East,Township,Wajir,1.75,40.06,1,Daily Nation (Kenya),National,"On 13 April 2020, two suspected Al Shabaab militants were killed and several police officers were injured during a gun battle in Wajir (Wajir East, Wajir). Number of casualties not confirmed by police.",2,1650311549,KEN
7064582,404,KEN7327,7327,7-Apr-20,2020,1,Battles,Armed clash,Maasai Ethnic Militia (Kenya),Unidentified Clan Group (Kenya),4,Maasai Ethnic Militia (Kenya),Unidentified Clan Group (Kenya),4,44,Eastern Africa,Kenya,Narok,Transmara East,Ololmasani,Pimbinyiet,-0.9543,35.0452,1,Daily Nation (Kenya),National,"On 7 April 2020, 10 houses were set alight during inter-clan clashes between two Maasai ethnic militias in Pimbinyiet (Narok South, Narok).",0,1618502969,KEN
9105926,404,KEN7315,7315,3-Apr-20,2020,1,Battles,Armed clash,Erwasingishu Clan Militia (Kenya),Maasai Ethnic Militia (Kenya),4,Isiria Clan Militia (Kenya),Maasai Ethnic Militia (Kenya),4,44,Eastern Africa,Kenya,Narok,Transmara West,Kimintet,Trans Mara,-1.169,34.889,1,Daily Nation (Kenya),National,"On 3 April 2020, one person was fatally shot when Isiria and Erwasingishu clans from the Maasai ethnic group clashed in Trans Mara district (Transmara West, Narok) over livestock theft. Police intervened.",1,1650311549,KEN
9026227,404,KEN7286,7286,21-Mar-20,2020,1,Battles,Armed clash,Military Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Lamu,Lamu West,Mkunumbi,Milihoi,-2.2167,40.7,1,Kenya Standard,National,"On 21 March 2020, Kenyan military forces clashed with Al Shabaab militants in Milihoi (Mkunumbi, Lamu West, Lamu). No casualties were reported.",0,1649355981,KEN
9105917,404,KEN7281,7281,19-Mar-20,2020,2,Battles,Armed clash,Military Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Garissa,Hulugho,Hulugho,Boni National Reserve,-1.5394,41.3314,1,Daily Nation (Kenya),National,"Around 19 March 2020, Kenyan Military Forces killed 12 Al Shabaab militants in Boni National Reserve (Hulugho, Garissa).",12,1650311549,KEN
9105922,404,KEN7279,7279,13-Mar-20,2020,1,Battles,Armed clash,Military Forces of Kenya (2013-) Special Forces,,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Garissa,Garissa,Waberi,Garissa,-0.4536,39.6461,2,Daily Nation (Kenya),National,"On 13 March 2020, Kenyan special forces killed six suspected Al Shabaab militants and captured one in the Jirole area in Garissa (Dujis, Garissa).",6,1650311549,KEN
6993844,404,KEN7271,7271,4-Mar-20,2020,1,Battles,Armed clash,Shibina Communal Militia (Kenya),,4,Kakamega Communal Militia (Kenya),,4,44,Eastern Africa,Kenya,Kakamega,Mumias West,Mumias Central,Mumias,0.3351,34.4864,2,The Star (Kenya),National,"On 4 March 2020, a large group of youth from Siaya district (armed with machetes) attacked Shibina village in Mumias West constituency (Kakamega district), prompting fighting with youth from the village, resulting in two deaths (one from each side). The cause of the clash is said to be related to cattle rustling in the area.",2,1584396752,KEN
9026380,404,KEN7264,7264,26-Feb-20,2020,1,Battles,Armed clash,Athi River Communal Militia (Kenya),,4,Unidentified Armed Group (Kenya),,3,34,Eastern Africa,Kenya,Machakos,Athi River,Athi River,Athi River,-1.45,36.9833,1,Kenya Standard,National,"On 26 February 2020, armed clashes broke out between residents and a group of at least 50 men hired by a private developer regarding a land dispute in Athi River (Mavoko, Machakos).",0,1649355982,KEN
9026382,404,KEN7267,7267,26-Feb-20,2020,1,Battles,Armed clash,Isiolo Communal Militia (Kenya),,4,Police Forces of Kenya (2013-),,1,14,Eastern Africa,Kenya,Laikipia,Laikipia North,Mugogodo West,Mukogodo,0.4833,36.9333,2,The Star (Kenya),National,"On 26 February 2020, unidentified assailants attacked the Naibung'a conservancy near Mukogodo (Mugogodo West, Laikipia North, Laikipia). 2 police reservists and 2 attackers were killed and a school building was destroyed.",4,1649355982,KEN
9026385,404,KEN7263,7263,25-Feb-20,2020,1,Battles,Armed clash,Arbeqarmso Communal Militia (Kenya),,4,Arbeqarmso Communal Militia (Kenya),,4,44,Eastern Africa,Kenya,Wajir,Wajir East,Township,Wajir,1.75,40.06,2,Daily Nation (Kenya),National,"On 25 February 2020, clashes broke out between two groups of people in Arbeqarmso (coded as Wajir) over a land dispute. 1 person was killed and 18 others injured.",1,1649355982,KEN
9106089,404,KEN7449,7449,21-Feb-20,2020,1,Battles,Armed clash,Unidentified Communal Militia (Kenya),,4,Police Forces of Kenya (2013-),Tugen Ethnic Group (Kenya),1,14,Eastern Africa,Kenya,Baringo,Marigat,Mukutani,Chemorongion,0.4673,36.1935,2,Star (Kenya),National,"On 21 February 2020, alleged armed bandits attacked and killed three National Police Reservists from the Tugen ethnic group near Chemorongion (Marigat, Baringo) during cattle raids.",3,1650311549,KEN
9026451,404,KEN7245,7245,11-Feb-20,2020,1,Battles,Armed clash,Al Shabaab,,2,Police Forces of Kenya (2013-),,1,12,Eastern Africa,Kenya,Garissa,Fafi,Fafi,Fafi,-0.4209,40.2201,2,The Star (Kenya),National,"On 11 February 2020, Al Shabaab militants clashed with police in Bula Golol, Fafi. 1 police officer was killed.",1,1649355982,KEN
9026455,404,KEN7244,7244,9-Feb-20,2020,1,Battles,Armed clash,Al Shabaab,,2,Police Forces of Kenya (2013-),,1,12,Eastern Africa,Kenya,Lamu,Lamu West,Mkunumbi,Milihoi,-2.2167,40.7,1,Citizen (Kenya),National,"On 9 February 2020, Al Shabaab clashed with police in Milihoi, Lamu. They burnt two construction vehicles. No casualties were reported.",0,1649355982,KEN
9026458,404,KEN7243,7243,8-Feb-20,2020,2,Battles,Armed clash,Al Shabaab,,2,Police Forces of Kenya (2013-),,1,12,Eastern Africa,Kenya,Garissa,Hulugho,Hulugho,Hulugho,-1.15,41.0667,1,Somali Memo,Regional,"Around 8 February 2020, Al Shabaab claims it attacked the Hulugho police station in Garissa County. 3 police officers were wounded.",0,1649355982,KEN
8991548,404,KEN7236,7236,27-Jan-20,2020,1,Battles,Armed clash,Siria Clan Militia (Kenya),,4,Uasin Gishu Clan Militia (Kenya),,4,44,Eastern Africa,Kenya,Narok,Transmara West,Kimintet,Trans Mara,-1.169,34.889,1,Citizen (Kenya),National,"On 27 January 2020, the Siria and Uasin Gushi clans clashed in Trans Mara, leaving 70 people displaced.",0,1649281756,KEN
