data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
9106012,404,KEN8032,8032,"13 January 2022",2022,1,Protests,"Protest with intervention","Protesters (Kenya)","Prisoners (Kenya)",6,"Police Forces of Kenya (2013-) Prison Guards",,1,16,"Eastern Africa",Kenya,Nairobi,Roysambu,"Kahawa West","Kamiti Prison",-1.1768,36.8944,1,Kenyans.co,National,"On 13 January 2022, prisoners staged demosntrations inside their cells against the management and the 'oppressive' methods at Kamiti Prison (Roysambu, Nairobi) by attempting to break out of the highly guarded facility. Officers subdued them by firing teargas. At least 20 inmates were injured during the incident. [size=no report]",0,1650311549,KEN
8786729,404,KEN8030,8030,"12 January 2022",2022,1,Riots,"Mob violence","Rioters (Kenya)","Vigilante Group (Kenya)",5,"Police Forces of Kenya (2013-)",,1,15,"Eastern Africa",Kenya,Kiambu,"Thika Town","Thika Township",Thika,-1.05,37.0833,1,"NTV (Kenya)","New media","On 12 January 2022, members of the public beat up a police officer, after he demanded a bribe from a liquor store owner in Thika (Thika Town, Kiambu county). The officer along with two others (who managed to escape), were posed as Kenya Revenue Authority officials (KRA). He was later arrested. [size=no report]",0,1642443562,KEN
8793808,404,KEN8028,8028,"12 January 2022",2022,1,Protests,"Peaceful protest","Protesters (Kenya)",,6,,,0,60,"Eastern Africa",Kenya,Kajiado,"Kajiado East",Kitengela,Kitengela,-1.4761,36.9614,1,Kenyans.co,National,"On 12 January 2022, for the second day, local residents took to the streets to demonstrate against increased dust, in the peripheral township of Kitengela (Kajiado East, Kajiado county), caused by a contractor on the Namanga road. [size=no report]",0,1643045661,KEN
9105696,404,KEN8029,8029,"12 January 2022",2022,1,Protests,"Protest with intervention","Protesters (Kenya)","Labour Group (Kenya)",6,"Police Forces of Kenya (2013-)",,1,16,"Eastern Africa",Kenya,Narok,"Narok North","Narok Town",Narasha,-1.0962,35.9228,1,"Twitter; Citizen (Kenya)","New media-National","On 12 January 2022, local residents protested against the Orpower power company in Narasha (Narok North, Narok county) for neglecting an agreement with the community relating to job opportunities. Their attempts to disrupt the company operations were thwarted by the police. [size=no report]",0,1650311548,KEN
9105697,404,KEN8031,8031,"12 January 2022",2022,1,Protests,"Peaceful protest","Protesters (Kenya)","Women (Kenya); UDA: United Democratic Alliance",6,,,0,60,"Eastern Africa",Kenya,Kiambu,"Thika Town","Thika Township",Thika,-1.05,37.0833,1,"Citizen (Kenya); Twitter","New media-National","On 12 January 2022, women, led by UDA political leaders, staged a protest in Thika Town (Thika town, Kiambu County) over bishop Gakuyo's (aspiring member of parliament) comments about the former (and aspiring ) area MP Alice Ng'ang'a under the United Democratic Alliance (UDA). [size=no report]",0,1650311548,KEN
8786602,404,KEN8024,8024,"11 January 2022",2022,1,"Strategic developments","Looting/property destruction","Al Shabaab",,2,"Civilians (Kenya)",,7,27,"Eastern Africa",Kenya,Lamu,"Lamu West",Bahari,Mpeketoni,-2.3899,40.6987,2,"Daily Nation (Kenya)",National,"Property destruction: On 11 January 2022, armed 'bandits' (suspected to be Al Shabaab militants as described by some residents) set alight two houses in two villages, Mashogoni and Githurai), near Mpeketoni (Lamu West, Lamu county), where they slaughtered 2 goats, cooked and ate, before escaping into the forest after realizing the police were pursuing them.",0,1642443562,KEN
8786603,404,KEN8025,8025,"11 January 2022",2022,1,Protests,"Peaceful protest","Protesters (Kenya)","Women (Kenya)",6,,,0,60,"Eastern Africa",Kenya,Nairobi,Starehe,"Nairobi Central",Nairobi,-1.283,36.817,1,"Daily Nation (Kenya)",National,"On 11 January 2022, women and a section of human rights defenders in Nairobi central business district (Starehe, Nairobi county) went to the streets in protest against femicide, chanting 'justice for Elizabeth', the latest victim, over alleged land dispute with a neighbor. [size=no report]",0,1642443562,KEN
8786657,404,KEN8023,8023,"11 January 2022",2022,1,Riots,"Violent demonstration","Rioters (Kenya)",,5,,,0,50,"Eastern Africa",Kenya,Kajiado,"Kajiado East",Kitengela,Kitengela,-1.4761,36.9614,1,Kenyans.co,National,"On 11 January 2022, local residents took to the streets to demonstrate against increased dust in the peripheral township of Kitengela (Kajiado East, Kajiado county), caused by a contractor on the Namanga road. The demonstrators lit bonfires along the road, disrupting transport activities in the town. [size=no report]",0,1642443562,KEN
8786815,404,KEN8026,8026,"11 January 2022",2022,1,"Violence against civilians",Attack,"Pokot Ethnic Militia (Kenya)","Pastoralists (Kenya)",4,"Civilians (Kenya)","Pastoralists (Kenya)",7,47,"Eastern Africa",Kenya,Baringo,"Baringo North",Saimo,Ngaratuko,0.7299,35.9763,2,"Star (Kenya)",National,"On 11 January 2022, suspected Pokot pastoral militia attacked Kagir village near Ngaratuko (Baringo North, Baringo), and made away with at least 242 goats. There were no fatalities.",0,1642443563,KEN
8786820,404,KEN8020,8020,"11 January 2022",2022,1,Protests,"Peaceful protest","Protesters (Kenya)",,6,,,0,60,"Eastern Africa",Kenya,Siaya,Ugenya,"East Ugenya",Bondo,0.2386,34.2694,1,"Star (Kenya)",National,"On 11 January 2022, local residents staged protests against police brutality in Bondo town (Ugenya, Siaya County). This follows the alleged killing of a suspect in the police custody. [size=no report]",0,1642443563,KEN
9105695,404,KEN8021,8021,"11 January 2022",2022,1,Protests,"Peaceful protest","Protesters (Kenya)","Women (Kenya)",6,,,0,60,"Eastern Africa",Kenya,Isiolo,Isiolo,"Bula Pesa",Isiolo,0.3546,37.5822,1,"NTV (Kenya); Twitter","New media","On 11 January 2022, women rights defenders staged a protest along the streets of Isiolo town (Isiolo, Isiolo town), following the recent murder of Elizabeth Ekaru, a fellow activist, allegedly over a land dispute. They submitted a petition to the county commissioner's office, which sought for a speedy investigation into the incident. [size=no report]",0,1650311548,KEN
9105959,404,KEN8022,8022,"11 January 2022",2022,1,Protests,"Protest with intervention","Protesters (Kenya)","Students (Kenya)",6,"Police Forces of Kenya (2013-)",,1,16,"Eastern Africa",Kenya,Migori,"Kuria West","Bukira East",Kihancha,-1.1833,34.6167,1,"Daily Nation (Kenya)",National,"On 11 January 2022, students from a local medical training college staged a demonstration, by marching along the busy Kehancha- Migori highway, in Kihancha town (Kehancha) (Bukira East, Migori County). They accused the institution's management of high handedness and failure to address critical infrastructural inadequacies. The police stepped in to quell the tension. [size=no report]",0,1650311549,KEN
9471159,404,KEN8027,8027,"11 January 2022",2022,1,Riots,"Mob violence","Rioters (Kenya)","Vigilante Group (Kenya)",5,,,0,50,"Eastern Africa",Kenya,"Homa Bay",Ndhiwa,"Kanyamwa Kologi",Nyawita,-0.6833,34.4167,2,"Star (Kenya)",National,"On 11 January 2022, villagers set alight four houses belonging to a family member of a woman suspected of killing another the previous week in Nyamanga village near Nyawita (Ndhiwa, Homa Bay county). [size=no report]",0,1663032952,KEN
8786654,404,KEN8016,8016,"10 January 2022",2022,1,Protests,"Peaceful protest","Protesters (Kenya)","Women (Kenya)",6,,,0,60,"Eastern Africa",Kenya,"Elgeyo Marakwet","Marakwet East",Sambirir,Chesoi,1.0708,35.5788,1,"Kenya Standard",National,"On 10 January 2022, local women together with their leaders, staged a protest in Chesoi (Marakwet East, Elgeyo Marakwet county), denouncing the senior security and administration officials for failing to contain the security situation in the area. [size=no report]",0,1642443562,KEN
8786819,404,KEN8018,8018,"10 January 2022",2022,1,Riots,"Violent demonstration","Rioters (Kenya)",,5,"Police Forces of Kenya (2013-)",,1,15,"Eastern Africa",Kenya,Lamu,"Lamu West",Bahari,Mpeketoni,-2.3899,40.6987,2,"Star (Kenya)",National,"On 10 January 2022, local residents staged a demonstration in Kibaoni town near Mpeketoni (Lamu West, Lamu) and barricaded a road/roads with burning tires and stones over increased insecurity in the area. Police arrived and dispersed the demonstrators. [size=no report]",0,1642443563,KEN
8893292,404,KEN8240,8240,"10 January 2022",2022,2,Riots,"Mob violence","Rioters (Kenya)","Vigilante Group (Kenya)",5,"Civilians (Kenya)",,7,57,"Eastern Africa",Kenya,Nakuru,Naivasha,"Mai Mahiu","Mai Mahiu",-0.9838,36.5899,1,"Kenya Standard",National,"Around 10 January 2022 (as reported), members of the public attempted to lynch a man in Mai Mahiu (Naivasha, Nakuru county), for allegedly killing a motorcycle cyclist and dumping the body, off the Mai Mahiu-Limuru road. Police arrived and rescued the suspect. [size=no report]",0,1646691988,KEN
9105693,404,KEN8017,8017,"10 January 2022",2022,1,Battles,"Armed clash","Al Shabaab",,2,"Police Forces of Kenya (2013-)",,1,12,"Eastern Africa",Kenya,Garissa,Dadaab,Liboi,Liboi,0.3534,40.8723,2,"Daily Nation (Kenya); Star (Kenya)",National,"On 10 January 2022, suspected Al Shabaab militants ambushed and killed four police officers between Liboi and Kulan area (Liboi, Garissa County) [coded to Liboi]. The militants took away three AK47 rifles and an unknown number of bullets from the slain officers.",4,1650311548,KEN
9105694,404,KEN8019,8019,"10 January 2022",2022,1,Protests,"Peaceful protest","Protesters (Kenya)","Meru Ethnic Group (Kenya)",6,,,0,60,"Eastern Africa",Kenya,Meru,"Tigania West",Kianjai,Tigania,0.1667,37.75,1,"Facebook; KTN News (Kenya)","New media-National","On 10 January 2022, a section of Meru community elders (Njuri Ncheke) together with local leaders staged a demonstration in Tigania (Tigania West, Meru County), decrying the increased insecurity along the Meru-Isiolo border. [size=no report]",0,1650311548,KEN
8786728,404,KEN8014,8014,"09 January 2022",2022,1,Protests,"Peaceful protest","Protesters (Kenya)",,6,,,0,60,"Eastern Africa",Kenya,Baringo,Marigat,Marigat,Marigat,0.4667,35.9833,2,"NTV (Kenya)","New media","On 9 January 2022, local residents staged a protest against the ongoing transfer of their health care facility over land disputes in Ngoswe, near Marigat (Marigat, Baringo County). [size=no report]",0,1642443562,KEN
8793618,404,KEN8053,8053,"09 January 2022",2022,1,"Violence against civilians","Abduction/forced disappearance","Al Shabaab",,2,"Civilians (Kenya)","Former Government of Kenya (2013-)",7,27,"Eastern Africa",Kenya,Wajir,"Wajir East",Khorof,"Khorof Harar",2.202,40.754,1,"Daily Nation (Kenya); Star (Kenya)",National,"On 9 January 2022, suspected Al Shabaab militants kidnapped two former councilors in Khorof Harar (Wajir East, Wajir). The abductees later managed to escape.",0,1643045661,KEN
8803069,404,KEN8015,8015,"09 January 2022",2022,1,Battles,"Armed clash","Al Shabaab",,2,"Police Forces of Kenya (2013-)",,1,12,"Eastern Africa",Kenya,Lamu,"Lamu West",Bahari,Mpeketoni,-2.3899,40.6987,2,"Star (Kenya)",National,"On 9 January 2022, about 50 Al Shabaab militants attacked Juhudi/Marafa village in Mpeketoni (Lamu West, Lamu County). Two people were killed. Several houses were torched and food looted during the incident. Police arrived and a firefight ensued, lasting hours. Al Shabaab claimed responsibility.",2,1643658996,KEN
9468990,404,KEN8013,8013,"09 January 2022",2022,2,Riots,"Mob violence","Rioters (Kenya)",,5,,,0,50,"Eastern Africa",Kenya,Nyamira,Borabu,Nyansiongo,Borabu,-0.75,35,2,"Citizen (Kenya); Twitter","New media-National","Around 9 January 2022 (as reported), six houses and sugarcane plantations were set alight in retaliation in Nchoro village, near Borabu (Borabu, Nyamira County) after a mob killed a woman accused of practicing witchcraft (coded separately). [size=no report]",0,1663032945,KEN
9105691,404,KEN8012,8012,"08 January 2022",2022,1,Riots,"Mob violence","Rioters (Kenya)","Vigilante Group (Kenya)",5,"Civilians (Kenya)","Women (Kenya)",7,57,"Eastern Africa",Kenya,Nyamira,Borabu,Nyansiongo,Borabu,-0.75,35,2,"Citizen (Kenya); Twitter","New media-National","On 8 January 2022, a group lynched an elderly woman, accusing her of witchcraft and set alight her house in Nchoro village, near Borabu (Borabu, Nyamira County). [size=no report] [women targeted: accused of witchcraft/sorcery]",1,1650311548,KEN
8786653,404,KEN8008,8008,"07 January 2022",2022,1,Protests,"Peaceful protest","Protesters (Kenya)",,6,,,0,60,"Eastern Africa",Kenya,Baringo,Tiaty,Loiyamorok,Loruk,0.7109,36.0273,2,K24,National,"On 7 January 2022, for the second consecutive day, local residents staged a demonstration by blocking (through unspecified means) a road leading to Geothermal Development Corporation (GDC) exploration site near Loruk (Tiaty, Baringo County), accusing GDC management of failure to honor their corporate social responsibility (CSR) pledges. [size=no report]",0,1642443562,KEN
8786687,404,KEN8009,8009,"07 January 2022",2022,1,Protests,"Peaceful protest","Protesters (Kenya)","Meru Ethnic Group (Kenya)",6,,,0,60,"Eastern Africa",Kenya,Meru,"Igembe South",Maua,Maua,0.2321,37.9405,2,"KTN News (Kenya)",National,"On 7 January 2022, a section of Meru community elders (Njuri Ncheke) staged protests along the Maua Meru Highway over the increasing insecurity along Meru Isiolo border. [size=no report]",0,1642443562,KEN
8803070,404,KEN8003,8003,"07 January 2022",2022,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Al Shabaab",,2,"Police Forces of Kenya (2013-)",,1,12,"Eastern Africa",Kenya,Lamu,"Lamu West",Mkunumbi,Milihoi,-2.2167,40.7,1,"Star (Kenya)",National,"On 7 January 2022, Al Shabab militants launched an IED or grenade attack at a police vehicle in Milihoi (Lamu West, Lamu county). Four police officers were killed and an unknown number injured. Al Shabaab claimed responsibility.",4,1643658996,KEN
8803071,404,KEN8010,8010,"07 January 2022",2022,1,"Strategic developments","Looting/property destruction","Al Shabaab",,2,"Civilians (Kenya)","Government of Kenya (2013-)",7,27,"Eastern Africa",Kenya,Mandera,"Mandera East","Bulla Mpya","Omar Jilo",3.7938,41.7167,1,"Star (Kenya)",National,"Property destruction: On 7 January 2022, Al Shabaab militants attacked and destroyed a government security installation (communication mast) in Omar Jilo (Mandera East, Mandera), disabling communication services in the area. Al Shabaab claimed responsibility.",0,1643658996,KEN
9105689,404,KEN8006,8006,"07 January 2022",2022,1,"Violence against civilians",Attack,"Pokot Ethnic Militia (Kenya)","Pastoralists (Kenya)",4,"Civilians (Kenya)","Pastoralists (Kenya)",7,47,"Eastern Africa",Kenya,Baringo,"Baringo North",Bartabwa,Bartabwa,0.8378,35.8099,2,"Citizen (Kenya); Facebook","New media-National","On 7 January 2022, suspected Pokot armed militia raided Kesumet village near Bartabwa (Baringo North, Baringo) and killed one person and stole an unknown number of livestock.",1,1650311548,KEN
9105690,404,KEN8011,8011,"07 January 2022",2022,1,"Violence against civilians",Attack,"Pokot Ethnic Militia (Kenya)","Pastoralists (Kenya)",4,"Civilians (Kenya)",,7,47,"Eastern Africa",Kenya,"Elgeyo Marakwet","Marakwet East",Endo,Tot,1.2,35.65,2,"Facebook; Citizen (Kenya)","New media-National","On 7 January 2022, suspected Pokot militia raided Murkutwa village near Tot (Marakwet East, Elgeyo Marakwet) and killed one person. An unknown number of livestock was stolen.",1,1650311548,KEN
9470880,404,KEN8007,8007,"07 January 2022",2022,1,Riots,"Mob violence","Rioters (Kenya)","KUP: Kenya Union Party",5,,,0,50,"Eastern Africa",Kenya,"West Pokot","Pokot South",Chepareria,Chepareria,1.3077,35.2039,1,"People Daily",National,"On 7 January 2022, youth, presumed supporters of the Kenya Union Party, allegedly from the Pokot community, destroyed United Democratic Alliance (UDA)-branded wheelbarrows (Party symbol) that had been erected at Chepareria Township (Pokot South, West Pokot County), stating that the only leadership recognized in the area is the KUP. [size=no report]",0,1663032951,KEN
8786652,404,KEN8005,8005,"06 January 2022",2022,1,Protests,"Peaceful protest","Protesters (Kenya)",,6,,,0,60,"Eastern Africa",Kenya,Baringo,Tiaty,Loiyamorok,Loruk,0.7109,36.0273,2,K24,National,"On 6 January 2022, local residents staged a demonstration by blocking (through unspecified means) a road leading to the Geothermal Development Corporation (GDC) exploration site near Loruk (Tiaty, Baringo County). The residents accused GDC management of failure to honor their corporate social responsibility (CSR) pledges. [size=no report]",0,1642443562,KEN
8705969,404,KEN7999,7999,"05 January 2022",2022,2,Riots,"Mob violence","Rioters (Kenya)","Vigilante Group (Kenya); Labour Group (Kenya)",5,"Police Forces of Kenya (2013-)",,1,15,"Eastern Africa",Kenya,Muranga,Kiharu,Wangu,Kagumo,-0.7333,37,1,K24,National,"Around 5 January 2022 (as reported), traders arrested a police officer for demanding bribes in Kagumo (Kiharu, Muranga). [size=no report]",0,1641863886,KEN
8706274,404,KEN7998,7998,"05 January 2022",2022,1,Protests,"Peaceful protest","Protesters (Kenya)","Labour Group (Kenya)",6,,,0,60,"Eastern Africa",Kenya,Machakos,"Athi River","Athi River","Athi River",-1.45,36.9833,1,"NTV (Kenya)","New media","On 5 January 2022, over 2000 agitated export processing zone (epz) workers staged a peaceful demonstration over alleged harassment by the company management in Athi River (Athi River, Machakos County). [size=over 2000]",0,1641863887,KEN
8706621,404,KEN8002,8002,"05 January 2022",2022,2,"Violence against civilians",Attack,"Pokot Ethnic Militia (Kenya)","Pastoralists (Kenya)",4,"Civilians (Kenya)","Students (Kenya)",7,47,"Eastern Africa",Kenya,"Elgeyo Marakwet","Marakwet West",Arror,Tunyo,1.0115,35.6158,2,"Star (Kenya)",National,"Around 5 January 2022 (as reported), presumed Pokot pastoralists attacked villages near Tunyo (Marakwet West, Elgeyo Marakwet). Three people were seriously injured, including 2 students and were taken to the hospital.",0,1641863888,KEN
8706624,404,KEN8000,8000,"05 January 2022",2022,1,"Strategic developments","Change to group/activity","Government of Kenya (2013-)",,1,,,0,10,"Eastern Africa",Kenya,Lamu,"Lamu West",Mkomami,Lamu,-2.2717,40.902,3,"Star (Kenya)",National,"Security measures: On 5 January 2022, the government of Kenya declared a 30 day dusk-to-dawn curfew in several locations in lamu region [coded to Lamu, Mkomami, Lamu West). This is following a recent spate of killings in the area, allegedly orchestrated by Al Shabab militants.",0,1641863888,KEN
9105918,404,KEN8004,8004,"05 January 2022",2022,1,"Violence against civilians",Attack,"Somali Ethnic Militia (Kenya)",,4,"Civilians (Kenya)","Meru Ethnic Group (Kenya); Pastoralists (Kenya)",7,47,"Eastern Africa",Kenya,Meru,"Tigania West",Akithii,Mweronkoro,0.2343,37.6211,1,"Daily Nation (Kenya)",National,"On 5 January 2022, suspected Somali ethnic militia staged a retaliatory attack in Mweronkoro village near (Tigania West, Meru) after Meru herders had driven their camels away from their farms. At least 6 people were killed.",6,1650311549,KEN
9105983,404,KEN8001,8001,"05 January 2022",2022,1,"Strategic developments","Looting/property destruction","Pokot Ethnic Militia (Kenya)","Pastoralists (Kenya)",4,"Civilians (Kenya)",,7,47,"Eastern Africa",Kenya,Laikipia,"Laikipia North","Mugogodo West",Mukogodo,0.4833,36.9333,2,"Kenya Broadcasting Corporation",National,"Looting: On 5 January 2022, suspected Pokot pastoralists (allegedly from a neighboring county) raided a school near Mukogodo (Laikipia North, Laikipia County) and stole 9 animals. Security personnel helped recover seven of the animals at Mukogodo forest.",0,1650311549,KEN
8774673,404,KEN7997,7997,"04 January 2022",2022,2,Protests,"Peaceful protest","Protesters (Kenya)","Taxi Drivers (Kenya)",6,,,0,60,"Eastern Africa",Kenya,Embu,"Mbeere South",Mavuria,Kiritiri,-0.6865,37.6472,2,"Opera News (Kenya); Kenya Broadcasting Corporation",International,"Around 4 January 2022, boda boda drivers protested and paralyzed operations along the Embu - Kiritiri highway, near Kiritiri ( Mbeere South, Embu county), as they protested over increased road accidents in the area after 4 people were killed in an accident. [size=no report]",0,1642167835,KEN
8786817,404,KEN7996,7996,"04 January 2022",2022,2,"Violence against civilians",Attack,"Al Shabaab",,2,"Civilians (Kenya)","Labour Group (Kenya)",7,27,"Eastern Africa",Kenya,Lamu,"Lamu West",Hindi,Hindi,-2.1749,40.8199,2,"Star (Kenya)",National,"Around 4 January 2022, Al Shabaab militants abducted three wine tappers in Kibokoni area, Hindi division (Lamu West, Lamu). One man fled and filed the report at the police station. The bodies of were found later. Evidence suggests they were killed around the same day they were abducted.",2,1642443563,KEN
8818629,404,KEN8095,8095,"04 January 2022",2022,1,"Violence against civilians",Attack,"Pokot Ethnic Militia (Kenya)","Pastoralists (Kenya)",4,"Civilians (Kenya)","Pastoralists (Kenya)",7,47,"Eastern Africa",Kenya,Baringo,"Baringo North",Saimo,Yatya,0.7879,35.9108,1,"Star (Kenya)",National,"On 4 January 2022, suspected Pokot pastoralist militia attacked Yatya (Yatia) village, Saimo (Baringo North, Baringo county), killing a 24-year-old herder.",1,1644260439,KEN
8706626,404,KEN7991,7991,"03 January 2022",2022,1,"Violence against civilians",Attack,"Al Shabaab",,2,"Civilians (Kenya)",,7,27,"Eastern Africa",Kenya,Lamu,"Lamu West",Hindi,Hindi,-2.1749,40.8199,2,"Star (Kenya)",National,"On 3 January 2022, suspected Al Shabaab militants attacked a village near Hindi (Lamu West, Lamu County). 1 person was killed, and 3 houses torched during the incident. 4 suspected Al Shabab militants were arrested by the police following the recent attacks in Lamu.",1,1641863888,KEN
8774775,404,KEN7993,7993,"03 January 2022",2022,1,Protests,"Peaceful protest","Protesters (Kenya)","Labour Group (Kenya)",6,,,0,60,"Eastern Africa",Kenya,Busia,"Teso North","Malaba Central",Malaba,0.6346,34.2756,1,"Star (Kenya); Citizen (Kenya)",International,"On 3 January 2022, truck taxi drivers protested and blocked the busy Malaba border point (Teso North, Busia County). The drivers were protesting against the mandatory coronavirus testing and the 'exorbitant' fee charged at the border by the Ugandan authorities. The strike lasted multiple days. [size=no report]",0,1642167835,KEN
8774776,404,KEN7995,7995,"03 January 2022",2022,1,"Violence against civilians",Attack,"Al Shabaab",,2,"Civilians (Kenya)",,7,27,"Eastern Africa",Kenya,Lamu,"Lamu West",Witu,Witu,-2.3889,40.4382,2,"VOA; Star (Kenya)",International,"On 3 January 2022, suspected Al Shabaab militants attacked Witu area (Widhu Majembeni) (Lamu West, Lamu County). 6 fatalities reported, and several houses were torched during the incident.",6,1642167835,KEN
9105981,404,KEN7992,7992,"03 January 2022",2022,1,Protests,"Peaceful protest","Protesters (Kenya)","Pokot Ethnic Group (Kenya); Pastoralists (Kenya)",6,,,0,60,"Eastern Africa",Kenya,"West Pokot","West Pokot",Kapenguria,Kapenguria,1.2333,35.1167,1,K24,National,"On 3 January 2022, a group of Pokot professionals staged a peaceful demonstration in Kapenguria town (West Pokot, West Pokot county). The group decried increased insecurity in their home area of Cheptulel, as a result of constant bandit attacks allegedly from the neighbouring Marakwet community. [size=no report]",0,1650311549,KEN
9106128,404,KEN7994,7994,"03 January 2022",2022,1,Riots,"Mob violence","Rioters (Kenya)","Vigilante Group (Kenya)",5,"Civilians (Kenya)",,7,57,"Eastern Africa",Kenya,Isiolo,Isiolo,"Ngare Mara",Ngeramara,0.5965,37.623,2,TUKO,National,"On 3 January 2022, residents attempted to lynch a man accused of stabbing to death a woman over a suspected land dispute near Ngeramara (Isiolo, Isiolo County). The police arrived and dispersed the mob before taking him to hospital in critical condition. [size=no report]",0,1650311550,KEN
8705970,404,KEN7990,7990,"02 January 2022",2022,1,Battles,"Armed clash","Police Forces of Kenya (2013-)",,1,"Turkana Ethnic Militia (Kenya)","Pastoralists (Kenya)",4,14,"Eastern Africa",Kenya,Isiolo,Isiolo,"Bula Pesa",Isiolo,0.3546,37.5822,2,K24,National,"On 2 January 2022, a suspected armed Turkana cattle rustler, allegedly on a revenge mission, was killed by the police at Kasarani Village near Isiolo (Isiolo, Isiolo County).",1,1641863886,KEN
8705981,404,KEN7989,7989,"02 January 2022",2022,1,Battles,"Armed clash","Samburu Ethnic Militia (Kenya)","Pastoralists (Kenya)",4,"Police Forces of Kenya (2013-)",,1,14,"Eastern Africa",Kenya,Samburu,"Samburu East",Waso,"Archers Post",0.644,37.6752,1,Kenyans.co,National,"On 2 January 2022, suspected Samburu pastoralists attacked a police station at Archers Post (Samburu East, Samburu), killing one police officer. It is alleged that the attack was a revenge against the security officers, following heightened operations in the area, where stolen livestock were recovered from the morans.",1,1641863886,KEN
8793805,404,KEN8052,8052,"01 January 2022",2022,2,"Violence against civilians",Attack,"Police Forces of Kenya (2013-)",,1,"Civilians (Kenya)","Students (Kenya)",7,17,"Eastern Africa",Kenya,Nairobi,"Embakasi Central","Kayole South",Kayole,-1.2775,36.9129,2,"Kenya Standard",National,"Around 1 January 2022 (as reported), police shot and killed a young man (university student) and placed the body in the back of the car near Kayole (Embakasi Central, Nairobi County). The motive of the attack remains unknown.",1,1643045661,KEN
9106028,404,KEN7987,7987,"01 January 2022",2022,1,"Violence against civilians",Attack,"Marakwet Ethnic Militia (Kenya)","Pastoralists (Kenya)",4,"Civilians (Kenya)",,7,47,"Eastern Africa",Kenya,"West Pokot","Pokot Central",Lomut,Cheptulel,1.3223,35.607,1,"NTV (Kenya)","New media","On 1 January 2022, suspected Marakwet cattle rustlers attacked Cheptulel village (Pokot Central, West Pokot County). Four people were killed. No further details.",4,1650311549,KEN
9106105,404,KEN7988,7988,"01 January 2022",2022,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Al Shabaab",,2,"Civilians (Kenya)",,7,27,"Eastern Africa",Kenya,Lamu,"Lamu East",Kiunga,Kiunga,-1.741,41.492,1,"Star (Kenya)",National,"On 1 January 2022, a boda boda taxi rider was killed after his motorcycle ran over an IED, set by suspected Al Shabaab militants, on the road in Kiunga (Lamu East, Lamu county).",1,1650311549,KEN
8706271,404,KEN7986,7986,"30 December 2021",2021,1,Protests,"Peaceful protest","Protesters (Kenya)",,6,,,0,60,"Eastern Africa",Kenya,"West Pokot","Pokot North",Alale,Alale,2.3333,35.0176,2,"NTV (Kenya)","New media","On 30 December 2021, local residents staged a peaceful protest, near Alale (Pokot North, West Pokot County), accusing their area chief of grabbing some 500 acres of land and evacuating them from their homes. [size=no report]",0,1641863887,KEN
8705585,404,KEN7984,7984,"29 December 2021",2021,1,Riots,"Mob violence","Rioters (Kenya)","Vigilante Group (Kenya)",5,"Civilians (Kenya)",,7,57,"Eastern Africa",Kenya,Kiambu,Githunguri,Ngewa,Gakoe,-1.0833,36.8167,2,"Citizen (Kenya)",National,"On 29 December 2021, residents cornered and beat a suspected perpetrator of sexual violence near Gakoe (Githunguri, Kiambu County). This was after the victim wrestled her way out as she cried for help. Police forces arrived and rescued him. [size=no report]",0,1641863885,KEN
8818447,404,KEN8094,8094,"29 December 2021",2021,1,"Violence against civilians","Abduction/forced disappearance","Police Forces of Kenya (2013-)",,1,"Civilians (Kenya)","Taxi Drivers (Kenya)",7,17,"Eastern Africa",Kenya,Garissa,Garissa,Waberi,Garissa,-0.4536,39.6461,1,"Daily Nation (Kenya)",National,"On 29 December 2021, 12 men, with no uniform, suspecetd to be police officers (and coded as such) abducted a 21-year-old taxi driver, suspected of having links to terrorism, in Garissa (Garissa, Garissa County).",0,1644260439,KEN
9470864,404,KEN7985,7985,"29 December 2021",2021,2,Riots,"Violent demonstration","Rioters (Kenya)",,5,,,0,50,"Eastern Africa",Kenya,Nakuru,Molo,Molo,Molo,-0.248,35.737,2,"NTV (Kenya)","New media","Around 29 December 2021 (as reported), residents staged a demonstration near Molo (Molo, Nakuru County). The residents condemned the local authorities for turning a blind eye to the continued sale and consumption of illicit brew which is resulting in the death of many. 3 Changaa dens were destroyed. [size=no report]",0,1663032951,KEN
8830331,404,KEN8130,8130,"28 December 2021",2021,1,Riots,"Mob violence","Rioters (Kenya)","Vigilante Group (Kenya)",5,"Civilians (Kenya)","Women (Kenya)",7,57,"Eastern Africa",Kenya,Nairobi,Kamukunji,"Eastleigh North",Eastleigh,-1.2717,36.8497,2,"Opera News (Kenya)",National,"On 28 December 2021, area residents frog marched, undressed and beat up a woman in Shauri Moyo near Eastleigh (Kamukunji, Nairobi County) for allegedly stealing a music system (woofer). The woman sustained serious injuries. Two suspects were later arrested by police and arraigned in court. [size=no report] [sexual violence]",0,1644874428,KEN
